UNIXTime,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Date,Hour,Month,SecondsAfterSunRise,MinutesAfterSunRise,WindDirection_int,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Month_9,Month_10,Month_11,Month_12,Speed_2,Speed_3,Humidity_2,WindDirection_2,Pressure_2,Hour_2
1475177725,09:35:25,785.6,61,30.47,41,37.83,7.87,06:13:00,18:13:00,9/29/2016,9,9,12145.0,202.41666666666666,38.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,1681,1431.1089,928.4209,81
1475177421,09:30:21,768.39,61,30.47,45,7.14,7.87,06:13:00,18:13:00,9/29/2016,9,9,11841.0,197.35,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,2025,50.9796,928.4209,81
1475177119,09:25:19,754.06,61,30.47,44,186.9,4.5,06:13:00,18:13:00,9/29/2016,9,9,11539.0,192.31666666666666,187.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20.25,91.125,1936,34931.61,928.4209,81
1475176822,09:20:22,738.75,61,30.47,43,7.25,7.87,06:13:00,18:13:00,9/29/2016,9,9,11242.0,187.36666666666667,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,1849,52.5625,928.4209,81
1475176523,09:15:23,722.23,61,30.46,44,33.19,11.25,06:13:00,18:13:00,9/29/2016,9,9,10943.0,182.38333333333333,33.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,126.5625,1423.828125,1936,1101.5760999999998,927.8116,81
1475176223,09:10:23,706.41,61,30.46,44,56.91,6.75,06:13:00,18:13:00,9/29/2016,9,9,10643.0,177.38333333333333,57.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,45.5625,307.546875,1936,3238.7481,927.8116,81
1475175921,09:05:21,686.3,61,30.46,45,70.29,3.37,06:13:00,18:13:00,9/29/2016,9,9,10341.0,172.35,70.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.356900000000001,38.272753,2025,4940.684100000001,927.8116,81
1475175626,09:00:26,669.11,60,30.46,49,16.18,9.0,06:13:00,18:13:00,9/29/2016,9,9,10046.0,167.43333333333334,16.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,81.0,729.0,2401,261.7924,927.8116,81
1475175321,08:55:21,652.51,61,30.46,47,52.76,2.25,06:13:00,18:13:00,9/29/2016,8,9,9741.0,162.35,53.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0625,11.390625,2209,2783.6175999999996,927.8116,64
1475175023,08:50:23,634.99,61,30.46,41,14.96,6.75,06:13:00,18:13:00,9/29/2016,8,9,9443.0,157.38333333333333,15.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45.5625,307.546875,1681,223.80160000000004,927.8116,64
1475174727,08:45:27,617.87,61,30.46,31,19.08,7.87,06:13:00,18:13:00,9/29/2016,8,9,9147.0,152.45,19.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,961,364.04639999999995,927.8116,64
1475174421,08:40:21,597.41,61,30.46,34,0.1,2.25,06:13:00,18:13:00,9/29/2016,8,9,8841.0,147.35,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0625,11.390625,1156,0.010000000000000002,927.8116,64
1475174122,08:35:22,578.24,61,30.46,31,24.56,4.5,06:13:00,18:13:00,9/29/2016,8,9,8542.0,142.36666666666667,25.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.25,91.125,961,603.1936,927.8116,64
1475173821,08:30:21,559.23,60,30.46,35,41.61,1.12,06:13:00,18:13:00,9/29/2016,8,9,8241.0,137.35,42.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2544000000000002,1.4049280000000004,1225,1731.3921,927.8116,64
1475173521,08:25:21,538.41,60,30.46,37,31.05,3.37,06:13:00,18:13:00,9/29/2016,8,9,7941.000000000001,132.35000000000002,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.356900000000001,38.272753,1369,964.1025000000001,927.8116,64
1475173223,08:20:23,519.16,60,30.46,41,25.35,4.5,06:13:00,18:13:00,9/29/2016,8,9,7643.000000000001,127.38333333333335,25.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.25,91.125,1681,642.6225000000001,927.8116,64
1475172921,08:15:21,499.21,60,30.45,40,3.77,3.37,06:13:00,18:13:00,9/29/2016,8,9,7341.000000000001,122.35000000000001,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.356900000000001,38.272753,1600,14.2129,927.2025,64
1475172619,08:10:19,478.48,60,30.45,40,17.86,3.37,06:13:00,18:13:00,9/29/2016,8,9,7039.0,117.31666666666666,18.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.356900000000001,38.272753,1600,318.9796,927.2025,64
1475172318,08:05:18,458.27,59,30.45,40,74.63,1.12,06:13:00,18:13:00,9/29/2016,8,9,6738.0,112.3,75.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2544000000000002,1.4049280000000004,1600,5569.6368999999995,927.2025,64
1475172024,08:00:24,438.05,59,30.45,45,64.84,2.25,06:13:00,18:13:00,9/29/2016,8,9,6444.0,107.4,65.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0625,11.390625,2025,4204.225600000001,927.2025,64
1475171719,07:55:19,416.28,60,30.44,30,53.32,5.62,06:13:00,18:13:00,9/29/2016,7,9,6139.0,102.31666666666666,53.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,900,2843.0224,926.5936,49
1475171419,07:50:19,395.14,59,30.44,31,75.7,3.37,06:13:00,18:13:00,9/29/2016,7,9,5839.0,97.31666666666666,76.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.356900000000001,38.272753,961,5730.490000000001,926.5936,49
1475171120,07:45:20,373.7,58,30.44,34,58.43,2.25,06:13:00,18:13:00,9/29/2016,7,9,5540.0,92.33333333333333,58.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0625,11.390625,1156,3414.0649,926.5936,49
1475170819,07:40:19,352.56,57,30.43,34,113.5,1.12,06:13:00,18:13:00,9/29/2016,7,9,5239.0,87.31666666666666,114.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2544000000000002,1.4049280000000004,1156,12882.25,925.9849,49
1475170221,07:30:21,305.78,54,30.43,38,146.52,1.12,06:13:00,18:13:00,9/29/2016,7,9,4641.0,77.35,147.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2544000000000002,1.4049280000000004,1444,21468.1104,925.9849,49
1475169921,07:25:21,278.29,52,30.43,42,142.16,2.25,06:13:00,18:13:00,9/29/2016,7,9,4341.0,72.35,142.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0625,11.390625,1764,20209.4656,925.9849,49
1475169628,07:20:28,251.51,51,30.43,44,151.94,2.25,06:13:00,18:13:00,9/29/2016,7,9,4048.0000000000005,67.46666666666667,152.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0625,11.390625,1936,23085.7636,925.9849,49
1475169324,07:15:24,222.48,50,30.43,46,143.23,4.5,06:13:00,18:13:00,9/29/2016,7,9,3744.0000000000005,62.400000000000006,143.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.25,91.125,2116,20514.832899999998,925.9849,49
1475169022,07:10:22,164.44,49,30.43,47,172.83,3.37,06:13:00,18:13:00,9/29/2016,7,9,3442.0,57.36666666666667,173.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.356900000000001,38.272753,2209,29870.208900000005,925.9849,49
1475168723,07:05:23,21.36,48,30.43,48,176.93,4.5,06:13:00,18:13:00,9/29/2016,7,9,3143.0,52.38333333333333,177.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.25,91.125,2304,31304.2249,925.9849,49
1475168425,07:00:25,20.0,48,30.42,50,182.88,5.62,06:13:00,18:13:00,9/29/2016,7,9,2845.0,47.416666666666664,183.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,2500,33445.0944,925.3764000000001,49
1475168123,06:55:23,19.24,48,30.42,51,173.07,7.87,06:13:00,18:13:00,9/29/2016,6,9,2543.0,42.38333333333333,173.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,2601,29953.224899999997,925.3764000000001,36
1475167819,06:50:19,18.33,47,30.42,53,191.44,7.87,06:13:00,18:13:00,9/29/2016,6,9,2239.0,37.31666666666667,191.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,2809,36649.2736,925.3764000000001,36
1475167520,06:45:20,17.31,47,30.42,54,193.99,9.0,06:13:00,18:13:00,9/29/2016,6,9,1940.0000000000002,32.333333333333336,194.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.0,729.0,2916,37632.1201,925.3764000000001,36
1475167222,06:40:22,16.09,47,30.42,55,190.38,10.12,06:13:00,18:13:00,9/29/2016,6,9,1642.0,27.366666666666667,190.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102.41439999999999,1036.4337279999997,3025,36244.5444,925.3764000000001,36
1475166919,06:35:19,14.73,47,30.42,56,179.45,10.12,06:13:00,18:13:00,9/29/2016,6,9,1339.0,22.316666666666666,179.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102.41439999999999,1036.4337279999997,3136,32202.302499999994,925.3764000000001,36
1475166620,06:30:20,12.53,47,30.42,57,188.58,6.75,06:13:00,18:13:00,9/29/2016,6,9,1040.0,17.333333333333332,189.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45.5625,307.546875,3249,35562.4164,925.3764000000001,36
1475166321,06:25:21,9.86,47,30.42,57,188.37,7.87,06:13:00,18:13:00,9/29/2016,6,9,741.0,12.35,188.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,3249,35483.2569,925.3764000000001,36
1475166020,06:20:20,7.7,47,30.41,58,192.09,7.87,06:13:00,18:13:00,9/29/2016,6,9,440.0,7.333333333333333,192.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,3364,36898.568100000004,924.7681,36
1475165722,06:15:22,6.17,47,30.41,61,157.11,7.87,06:13:00,18:13:00,9/29/2016,6,9,142.0,2.3666666666666667,157.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,3721,24683.552100000004,924.7681,36
1475122221,18:10:21,6.36,55,30.39,89,42.14,3.37,06:13:00,18:14:00,9/28/2016,18,9,43041.0,717.35,42.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.356900000000001,38.272753,7921,1775.7796,923.5521,324
1475121918,18:05:18,9.83,55,30.38,86,25.85,3.37,06:13:00,18:14:00,9/28/2016,18,9,42738.0,712.3,26.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.356900000000001,38.272753,7396,668.2225000000001,922.9444,324
1475121619,18:00:19,13.81,56,30.38,81,70.97,1.12,06:13:00,18:14:00,9/28/2016,18,9,42439.0,707.3166666666667,71.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.2544000000000002,1.4049280000000004,6561,5036.7409,922.9444,324
1475121323,17:55:23,24.13,56,30.38,82,71.25,1.12,06:13:00,18:14:00,9/28/2016,17,9,42143.0,702.3833333333333,71.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.2544000000000002,1.4049280000000004,6724,5076.5625,922.9444,289
1475121023,17:50:23,32.14,56,30.38,83,58.36,2.25,06:13:00,18:14:00,9/28/2016,17,9,41843.0,697.3833333333333,58.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0625,11.390625,6889,3405.8896,922.9444,289
1475120724,17:45:24,44.93,56,30.38,82,6.05,4.5,06:13:00,18:14:00,9/28/2016,17,9,41544.0,692.4,6.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.25,91.125,6724,36.6025,922.9444,289
1475120444,17:40:44,61.0,57,30.38,82,0.11,0.0,06:13:00,18:14:00,9/28/2016,17,9,41264.0,687.7333333333333,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,6724,0.0121,922.9444,289
1475120123,17:35:23,82.38,57,30.38,82,6.02,1.12,06:13:00,18:14:00,9/28/2016,17,9,40943.0,682.3833333333333,6.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.2544000000000002,1.4049280000000004,6724,36.240399999999994,922.9444,289
1475119825,17:30:25,104.74,58,30.38,81,75.85,4.5,06:13:00,18:14:00,9/28/2016,17,9,40645.0,677.4166666666666,76.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.25,91.125,6561,5753.222499999999,922.9444,289
1475119532,17:25:32,128.94,58,30.38,75,60.74,4.5,06:13:00,18:14:00,9/28/2016,17,9,40352.0,672.5333333333333,61.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.25,91.125,5625,3689.3476,922.9444,289
1475119221,17:20:21,154.49,58,30.38,75,90.92,3.37,06:13:00,18:14:00,9/28/2016,17,9,40041.0,667.35,91.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.356900000000001,38.272753,5625,8266.4464,922.9444,289
1475118921,17:15:21,181.97,57,30.38,75,84.96,7.87,06:13:00,18:14:00,9/28/2016,17,9,39741.0,662.35,85.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,61.9369,487.44340300000005,5625,7218.2015999999985,922.9444,289
1475118620,17:10:20,210.59,58,30.38,74,90.66,5.62,06:13:00,18:14:00,9/28/2016,17,9,39440.0,657.3333333333334,91.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,31.584400000000002,177.50432800000002,5476,8219.2356,922.9444,289
1475118320,17:05:20,238.19,58,30.38,79,83.12,4.5,06:13:00,18:14:00,9/28/2016,17,9,39140.0,652.3333333333334,83.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.25,91.125,6241,6908.934400000001,922.9444,289
1475118024,17:00:24,273.59,58,30.38,80,31.83,4.5,06:13:00,18:14:00,9/28/2016,17,9,38844.0,647.4,32.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.25,91.125,6400,1013.1488999999999,922.9444,289
1475117724,16:55:24,297.07,58,30.38,80,73.56,4.5,06:13:00,18:14:00,9/28/2016,16,9,38544.0,642.4,74.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.25,91.125,6400,5411.073600000001,922.9444,256
1475117421,16:50:21,314.43,58,30.38,76,52.53,5.62,06:13:00,18:14:00,9/28/2016,16,9,38241.0,637.35,53.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,31.584400000000002,177.50432800000002,5776,2759.4009,922.9444,256
1475117121,16:45:21,341.61,58,30.38,77,354.71,4.5,06:13:00,18:14:00,9/28/2016,16,9,37941.0,632.35,355.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.25,91.125,5929,125819.18409999998,922.9444,256
1475116821,16:40:21,406.32,59,30.38,78,25.13,9.0,06:13:00,18:14:00,9/28/2016,16,9,37641.0,627.35,25.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,81.0,729.0,6084,631.5169,922.9444,256
1475116523,16:35:23,378.69,59,30.38,73,12.59,10.12,06:13:00,18:14:00,9/28/2016,16,9,37343.0,622.3833333333333,13.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,102.41439999999999,1036.4337279999997,5329,158.50809999999998,922.9444,256
1475116221,16:30:21,398.82,59,30.37,75,44.49,6.75,06:13:00,18:14:00,9/28/2016,16,9,37041.0,617.35,44.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,45.5625,307.546875,5625,1979.3601,922.3369,256
1475115925,16:25:25,417.96,59,30.37,76,27.26,5.62,06:13:00,18:14:00,9/28/2016,16,9,36745.0,612.4166666666666,27.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,31.584400000000002,177.50432800000002,5776,743.1076,922.3369,256
1475115622,16:20:22,444.47,59,30.37,75,35.79,4.5,06:13:00,18:14:00,9/28/2016,16,9,36442.0,607.3666666666667,36.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.25,91.125,5625,1280.9241,922.3369,256
1475115321,16:15:21,462.34,59,30.37,71,43.49,7.87,06:13:00,18:14:00,9/28/2016,16,9,36141.0,602.35,43.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,61.9369,487.44340300000005,5041,1891.3801,922.3369,256
1475115020,16:10:20,479.26,59,30.37,72,54.85,5.62,06:13:00,18:14:00,9/28/2016,16,9,35840.0,597.3333333333334,55.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,31.584400000000002,177.50432800000002,5184,3008.5225,922.3369,256
1475114719,16:05:19,502.5,60,30.37,68,38.26,5.62,06:13:00,18:14:00,9/28/2016,16,9,35539.0,592.3166666666667,38.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,31.584400000000002,177.50432800000002,4624,1463.8275999999998,922.3369,256
1475114418,16:00:18,521.83,60,30.37,71,39.37,10.12,06:13:00,18:14:00,9/28/2016,16,9,35238.0,587.3,39.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,102.41439999999999,1036.4337279999997,5041,1549.9968999999999,922.3369,256
1475114123,15:55:23,539.84,61,30.38,60,38.24,4.5,06:13:00,18:14:00,9/28/2016,15,9,34943.0,582.3833333333333,38.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.25,91.125,3600,1462.2976,922.9444,225
1475113820,15:50:20,563.11,61,30.38,63,29.55,7.87,06:13:00,18:14:00,9/28/2016,15,9,34640.0,577.3333333333334,30.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61.9369,487.44340300000005,3969,873.2025,922.9444,225
1475113519,15:45:19,580.41,61,30.37,65,99.56,2.25,06:13:00,18:14:00,9/28/2016,15,9,34339.0,572.3166666666667,100.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0625,11.390625,4225,9912.1936,922.3369,225
1475113220,15:40:20,601.63,61,30.37,60,7.47,7.87,06:13:00,18:14:00,9/28/2016,15,9,34040.0,567.3333333333334,7.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61.9369,487.44340300000005,3600,55.8009,922.3369,225
1475112922,15:35:22,618.37,61,30.37,62,40.57,6.75,06:13:00,18:14:00,9/28/2016,15,9,33742.0,562.3666666666667,41.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,45.5625,307.546875,3844,1645.9249,922.3369,225
1475112619,15:30:19,639.19,61,30.37,63,19.62,5.62,06:13:00,18:14:00,9/28/2016,15,9,33439.0,557.3166666666667,20.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,3969,384.94440000000003,922.3369,225
1475112325,15:25:25,657.19,61,30.37,62,57.08,6.75,06:13:00,18:14:00,9/28/2016,15,9,33145.0,552.4166666666666,57.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,45.5625,307.546875,3844,3258.1263999999996,922.3369,225
1475112022,15:20:22,675.59,61,30.37,60,54.92,5.62,06:13:00,18:14:00,9/28/2016,15,9,32842.0,547.3666666666667,55.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,3600,3016.2064,922.3369,225
1475111723,15:15:23,691.73,61,30.37,68,27.95,3.37,06:13:00,18:14:00,9/28/2016,15,9,32543.000000000004,542.3833333333334,28.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11.356900000000001,38.272753,4624,781.2025,922.3369,225
1475111119,15:05:19,725.71,61,30.37,60,73.08,5.62,06:13:00,18:14:00,9/28/2016,15,9,31939.000000000004,532.3166666666667,73.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,3600,5340.6864,922.3369,225
1475110827,15:00:27,738.91,62,30.37,63,37.92,5.62,06:13:00,18:14:00,9/28/2016,15,9,31647.000000000004,527.45,38.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,3969,1437.9264,922.3369,225
1475110532,14:55:32,755.95,62,30.37,64,18.1,4.5,06:13:00,18:14:00,9/28/2016,14,9,31352.000000000004,522.5333333333334,18.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20.25,91.125,4096,327.61000000000007,922.3369,196
1475110219,14:50:19,768.89,62,30.38,60,59.21,4.5,06:13:00,18:14:00,9/28/2016,14,9,31039.000000000004,517.3166666666667,59.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20.25,91.125,3600,3505.8241000000003,922.9444,196
1475109919,14:45:19,780.58,62,30.37,62,81.98,6.75,06:13:00,18:14:00,9/28/2016,14,9,30739.000000000004,512.3166666666667,82.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,45.5625,307.546875,3844,6720.720400000001,922.3369,196
1475109624,14:40:24,798.77,62,30.37,56,12.69,4.5,06:13:00,18:14:00,9/28/2016,14,9,30444.000000000004,507.40000000000003,13.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20.25,91.125,3136,161.03609999999998,922.3369,196
1475109323,14:35:23,812.82,62,30.38,57,340.34,7.87,06:13:00,18:14:00,9/28/2016,14,9,30143.000000000004,502.3833333333334,340.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,3249,115831.31559999999,922.9444,196
1475109021,14:30:21,825.33,62,30.38,59,21.61,7.87,06:13:00,18:14:00,9/28/2016,14,9,29841.000000000004,497.3500000000001,22.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,3481,466.9921,922.9444,196
1475108718,14:25:18,842.62,62,30.38,60,2.33,5.62,06:13:00,18:14:00,9/28/2016,14,9,29538.000000000004,492.30000000000007,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,3600,5.4289000000000005,922.9444,196
1475108419,14:20:19,851.79,63,30.38,60,28.66,11.25,06:13:00,18:14:00,9/28/2016,14,9,29239.000000000004,487.3166666666667,29.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,126.5625,1423.828125,3600,821.3956000000001,922.9444,196
1475108118,14:15:18,869.31,63,30.38,59,51.58,7.87,06:13:00,18:14:00,9/28/2016,14,9,28938.0,482.3,52.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,3481,2660.4964,922.9444,196
1475107827,14:10:27,882.14,62,30.38,58,137.12,5.62,06:13:00,18:14:00,9/28/2016,14,9,28647.0,477.45,137.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,3364,18801.8944,922.9444,196
1475107522,14:05:22,893.68,63,30.38,60,23.91,12.37,06:13:00,18:14:00,9/28/2016,14,9,28342.0,472.3666666666667,24.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,153.0169,1892.8190529999997,3600,571.6881,922.9444,196
1475107220,14:00:20,904.81,63,30.38,59,49.07,11.25,06:13:00,18:14:00,9/28/2016,14,9,28040.0,467.3333333333333,49.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,126.5625,1423.828125,3481,2407.8649,922.9444,196
1475106921,13:55:21,914.27,63,30.39,57,8.87,5.62,06:13:00,18:14:00,9/28/2016,13,9,27741.0,462.35,9.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,3249,78.67689999999999,923.5521,169
1475106626,13:50:26,925.33,63,30.38,61,68.21,7.87,06:13:00,18:14:00,9/28/2016,13,9,27446.0,457.43333333333334,68.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,61.9369,487.44340300000005,3721,4652.6041,922.9444,169
1475106320,13:45:20,934.09,62,30.39,59,269.81,4.5,06:13:00,18:14:00,9/28/2016,13,9,27140.0,452.3333333333333,270.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20.25,91.125,3481,72797.4361,923.5521,169
1475106021,13:40:21,943.28,63,30.39,57,36.16,6.75,06:13:00,18:14:00,9/28/2016,13,9,26841.0,447.35,36.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,45.5625,307.546875,3249,1307.5455999999997,923.5521,169
1475105720,13:35:20,951.22,63,30.39,59,51.28,9.0,06:13:00,18:14:00,9/28/2016,13,9,26540.0,442.3333333333333,51.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,81.0,729.0,3481,2629.6384000000003,923.5521,169
1475105422,13:30:22,962.51,63,30.39,56,96.24,9.0,06:13:00,18:14:00,9/28/2016,13,9,26242.0,437.3666666666667,96.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,81.0,729.0,3136,9262.137599999998,923.5521,169
1475105119,13:25:19,969.73,64,30.39,58,35.49,13.5,06:13:00,18:14:00,9/28/2016,13,9,25939.0,432.31666666666666,35.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,182.25,2460.375,3364,1259.5401000000002,923.5521,169
1475104823,13:20:23,979.64,64,30.39,54,15.16,6.75,06:13:00,18:14:00,9/28/2016,13,9,25643.0,427.3833333333333,15.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,45.5625,307.546875,2916,229.8256,923.5521,169
1475104521,13:15:21,987.88,63,30.39,55,23.95,5.62,06:13:00,18:14:00,9/28/2016,13,9,25341.0,422.35,24.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,3025,573.6025,923.5521,169
1475104222,13:10:22,995.36,64,30.39,55,1.28,3.37,06:13:00,18:14:00,9/28/2016,13,9,25042.0,417.3666666666667,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.356900000000001,38.272753,3025,1.6384,923.5521,169
1475103922,13:05:22,1000.69,63,30.39,55,39.99,5.62,06:13:00,18:14:00,9/28/2016,13,9,24742.0,412.3666666666667,40.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,31.584400000000002,177.50432800000002,3025,1599.2001000000002,923.5521,169
1475103629,13:00:29,1007.72,63,30.39,53,32.01,6.75,06:13:00,18:14:00,9/28/2016,13,9,24449.0,407.48333333333335,32.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,45.5625,307.546875,2809,1024.6400999999998,923.5521,169
1475103319,12:55:19,1009.68,63,30.4,56,55.92,13.5,06:13:00,18:14:00,9/28/2016,12,9,24139.0,402.31666666666666,56.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,182.25,2460.375,3136,3127.0464,924.16,144
1475103023,12:50:23,1012.96,63,30.4,55,17.42,6.75,06:13:00,18:14:00,9/28/2016,12,9,23843.0,397.3833333333333,17.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,45.5625,307.546875,3025,303.4564000000001,924.16,144
